Customer Id,Customer_Name,Customer Segment,Total_Sales,Total_Profit,Order_Count,Cluster,Customer_Value_Tier
12079,Donna Smith,Home Office,1659.79,390.78,8,3,Tier 2: Core Accounts (Stable Value)
12080,Mary Bass,Consumer,1689.78,514.42,10,3,Tier 2: Core Accounts (Stable Value)
12081,Margaret Smith,Home Office,2344.75,18.689999999999987,12,3,Tier 2: Core Accounts (Stable Value)
12082,Stephanie Morris,Consumer,1306.76,337.88,10,3,Tier 2: Core Accounts (Stable Value)
12084,Jennifer Taylor,Home Office,3381.44,-791.07,19,0,Tier 4: Value Eroding / High Risk
12085,Mark Lopez,Consumer,2809.49,452.49,16,3,Tier 2: Core Accounts (Stable Value)
12086,Mary Powers,Consumer,829.87,179.19,5,1,Tier 3: Low Margin/Volume Drivers
12087,Anna Maynard,Consumer,1709.81,62.660000000000004,9,1,Tier 3: Low Margin/Volume Drivers
12088,Mary Smith,Consumer,3787.6400000000003,614.1500000000001,19,2,Tier 1: Champions (High Value)
12089,Ruth Rose,Consumer,2729.6400000000003,857.15,13,2,Tier 1: Champions (High Value)
12090,Mary Smith,Consumer,1359.79,65.96000000000001,7,1,Tier 3: Low Margin/Volume Drivers
12091,Lisa Turner,Consumer,2309.76,-328.17999999999995,11,0,Tier 4: Value Eroding / High Risk
12092,Mary Krueger,Consumer,764.91,217.20999999999998,3,1,Tier 3: Low Margin/Volume Drivers
12093,Barbara Archer,Corporate,1443.72,259.75,10,3,Tier 2: Core Accounts (Stable Value)
12094,Mary Smith,Corporate,5959.42,369.59,27,2,Tier 1: Champions (High Value)
12095,Michael Jenkins,Consumer,1874.77,396.14,10,3,Tier 2: Core Accounts (Stable Value)
12096,Amber Smith,Consumer,1357.77,290.18,7,3,Tier 2: Core Accounts (Stable Value)
12097,Mary Johnson,Consumer,2719.77,472.83000000000004,11,3,Tier 2: Core Accounts (Stable Value)
12098,Ashley Richard,Consumer,909.9,237.91,7,1,Tier 3: Low Margin/Volume Drivers
12099,Mary Bruce,Consumer,2059.86,-312.81000000000006,8,0,Tier 4: Value Eroding / High Risk
12100,Richard Bolton,Corporate,2679.6800000000003,6.490000000000009,15,3,Tier 2: Core Accounts (Stable Value)
12101,Samantha Smith,Corporate,4759.4,-311.19,21,0,Tier 4: Value Eroding / High Risk
12102,Johnny Marks,Corporate,3481.57,900.75,18,2,Tier 1: Champions (High Value)
12103,Mary Smith,Consumer,2360.73,435.14,12,3,Tier 2: Core Accounts (Stable Value)
12104,Joseph Neal,Corporate,2219.69,-157.2,13,0,Tier 4: Value Eroding / High Risk
12105,Tammy Hahn,Consumer,1024.83,57.959999999999994,9,1,Tier 3: Low Margin/Volume Drivers
12106,Mary Smith,Corporate,5924.32,284.34,23,2,Tier 1: Champions (High Value)
12107,Sharon Patterson,Consumer,4152.33,877.1,28,2,Tier 1: Champions (High Value)
12108,Gloria Stephens,Consumer,2149.77,-141.52999999999992,11,0,Tier 4: Value Eroding / High Risk
12109,Mary Ayers,Consumer,1109.88,-30.64,5,1,Tier 3: Low Margin/Volume Drivers
12110,Lisa Smith,Consumer,1339.8400000000001,396.66999999999996,9,3,Tier 2: Core Accounts (Stable Value)
12111,Amber Franco,Consumer,3394.64,-6.860000000000014,15,0,Tier 4: Value Eroding / High Risk
12112,Mary Smith,Consumer,3134.35,781.12,17,2,Tier 1: Champions (High Value)
12113,Jordan Kelley,Corporate,2354.71,584.3399999999999,11,3,Tier 2: Core Accounts (Stable Value)
12114,Mary Todd,Consumer,2290.6800000000003,36.81000000000003,13,3,Tier 2: Core Accounts (Stable Value)
12115,Lawrence Smith,Consumer,4269.57,612.4,23,2,Tier 1: Champions (High Value)
12116,Mary Shea,Consumer,1789.8000000000002,93.13,8,3,Tier 2: Core Accounts (Stable Value)
12117,Helen Smith,Home Office,4883.52,1279.33,26,2,Tier 1: Champions (High Value)
12118,Mary Zimmerman,Home Office,3219.75,479.17,16,3,Tier 2: Core Accounts (Stable Value)
12119,Barbara Pham,Consumer,4094.54,705.12,18,2,Tier 1: Champions (High Value)
12120,Pamela Smith,Consumer,2524.6800000000003,-194.51999999999998,10,0,Tier 4: Value Eroding / High Risk
12121,Beverly Ellis,Corporate,2539.77,605.26,15,3,Tier 2: Core Accounts (Stable Value)
12122,Mary Smith,Corporate,1765.74,-286.59000000000003,9,0,Tier 4: Value Eroding / High Risk
12123,Jeremy Tucker,Consumer,5419.32,42.530000000000015,26,0,Tier 4: Value Eroding / High Risk
12125,Lauren Valdez,Consumer,3247.61,880.87,15,2,Tier 1: Champions (High Value)
12126,Phillip Smith,Home Office,2639.71,499.26,13,3,Tier 2: Core Accounts (Stable Value)
12127,Mary Shaffer,Home Office,2524.6,-860.26,16,0,Tier 4: Value Eroding / High Risk
12128,Jeremy Smith,Corporate,2629.44,-388.29,16,0,Tier 4: Value Eroding / High Risk
12129,Mary Perkins,Consumer,3461.64,1005.2,13,2,Tier 1: Champions (High Value)
12130,Brian Watts,Home Office,3189.73,580.0699999999999,15,3,Tier 2: Core Accounts (Stable Value)
12131,Douglas Smith,Home Office,3849.51,563.7600000000001,20,2,Tier 1: Champions (High Value)
12132,Mary Larson,Corporate,4839.49,1150.0,23,2,Tier 1: Champions (High Value)
12133,Nicholas Vazquez,Corporate,779.86,209.14,5,1,Tier 3: Low Margin/Volume Drivers
12134,Mary Jefferson,Corporate,3589.7000000000003,616.38,17,2,Tier 1: Champions (High Value)
12135,Danielle Shepard,Corporate,1379.8,237.2,9,3,Tier 2: Core Accounts (Stable Value)
12136,Mary Smith,Corporate,2245.78,442.83000000000004,13,3,Tier 2: Core Accounts (Stable Value)
12137,Eugene Barrera,Corporate,2889.77,55.809999999999974,13,3,Tier 2: Core Accounts (Stable Value)
12138,Mary Smith,Corporate,2589.74,795.04,11,3,Tier 2: Core Accounts (Stable Value)
12139,Brian Walton,Home Office,1319.91,243.73000000000002,8,3,Tier 2: Core Accounts (Stable Value)
12140,Lauren Smith,Consumer,1539.81,333.53999999999996,7,3,Tier 2: Core Accounts (Stable Value)
12141,Mary Allen,Corporate,1819.8300000000002,376.74,9,3,Tier 2: Core Accounts (Stable Value)
12142,Anthony Smith,Consumer,3577.6800000000003,-17.75999999999999,20,0,Tier 4: Value Eroding / High Risk
12143,Gary Flores,Consumer,2898.8,231.89000000000001,15,3,Tier 2: Core Accounts (Stable Value)
12144,Mary Gallegos,Consumer,1479.88,259.81,8,3,Tier 2: Core Accounts (Stable Value)
12145,Joyce Smith,Consumer,2077.82,-17.139999999999986,9,3,Tier 2: Core Accounts (Stable Value)
12146,Mary Mitchell,Corporate,4138.71,-68.39000000000007,19,0,Tier 4: Value Eroding / High Risk
12147,Kathleen Smith,Corporate,1889.83,301.73,7,3,Tier 2: Core Accounts (Stable Value)
12148,Andrea Martin,Corporate,1269.79,113.13,7,1,Tier 3: Low Margin/Volume Drivers
12149,Mary Smith,Corporate,713.9100000000001,79.68,6,1,Tier 3: Low Margin/Volume Drivers
12150,Paul Hancock,Home Office,1579.7800000000002,387.07,7,3,Tier 2: Core Accounts (Stable Value)
12151,Vincent Krueger,Home Office,1779.89,267.74,7,3,Tier 2: Core Accounts (Stable Value)
12152,Mary Smith,Home Office,1599.88,300.46,6,3,Tier 2: Core Accounts (Stable Value)
12153,James Thomas,Home Office,3489.52,566.47,23,2,Tier 1: Champions (High Value)
12154,Kevin Andrews,Consumer,2734.6,-677.32,12,0,Tier 4: Value Eroding / High Risk
12155,Catherine Smith,Home Office,649.97,170.8,4,1,Tier 3: Low Margin/Volume Drivers
12156,Mary Lee,Consumer,3109.55,465.03,14,3,Tier 2: Core Accounts (Stable Value)
12157,Rose Morrow,Consumer,1929.8600000000001,606.37,10,3,Tier 2: Core Accounts (Stable Value)
12158,Mary Smith,Consumer,259.98,126.51,2,1,Tier 3: Low Margin/Volume Drivers
12159,Emma Thompson,Consumer,2829.64,661.45,13,3,Tier 2: Core Accounts (Stable Value)
12160,Martha Richmond,Home Office,2401.62,313.28999999999996,13,3,Tier 2: Core Accounts (Stable Value)
12161,Mary Smith,Consumer,3376.6400000000003,896.56,18,2,Tier 1: Champions (High Value)
12162,Larry Marsh,Home Office,4099.45,1022.97,23,2,Tier 1: Champions (High Value)
12163,Mary Smith,Consumer,914.9300000000001,34.099999999999994,6,1,Tier 3: Low Margin/Volume Drivers
12164,Robert Hawkins,Consumer,2016.67,162.13,14,3,Tier 2: Core Accounts (Stable Value)
12165,Christine Smith,Corporate,1979.8700000000001,-3.2600000000000193,8,1,Tier 3: Low Margin/Volume Drivers
12166,Mary Morse,Corporate,1644.8400000000001,548.4000000000001,12,3,Tier 2: Core Accounts (Stable Value)
12167,Christopher Smith,Corporate,3459.6000000000004,362.21000000000004,22,3,Tier 2: Core Accounts (Stable Value)
12168,Christine Guerra,Corporate,3149.63,663.46,17,2,Tier 1: Champions (High Value)
12169,Mary Krueger,Corporate,2169.84,500.3,13,3,Tier 2: Core Accounts (Stable Value)
12170,Matthew Smith,Consumer,2009.79,330.21000000000004,11,3,Tier 2: Core Accounts (Stable Value)
12171,Joyce Malone,Consumer,1939.8700000000001,442.59000000000003,7,3,Tier 2: Core Accounts (Stable Value)
12172,Sara Smith,Home Office,3679.67,358.02,17,3,Tier 2: Core Accounts (Stable Value)
12173,Adam Wilson,Corporate,1859.73,-84.0,11,1,Tier 3: Low Margin/Volume Drivers
12174,Mary Mitchell,Corporate,2739.8500000000004,184.40000000000003,13,3,Tier 2: Core Accounts (Stable Value)
12176,Mary Martin,Consumer,2329.67,411.16,13,3,Tier 2: Core Accounts (Stable Value)
12177,Brenda Carter,Consumer,2871.6,590.59,21,3,Tier 2: Core Accounts (Stable Value)
12178,Mary Mcgee,Consumer,4447.37,648.25,26,2,Tier 1: Champions (High Value)
12179,Keith Smith,Corporate,2254.67,733.21,10,3,Tier 2: Core Accounts (Stable Value)
12180,Mary Allen,Consumer,6924.4800000000005,-1703.68,28,0,Tier 4: Value Eroding / High Risk
12181,Barbara Jordan,Consumer,899.9200000000001,-879.24,4,0,Tier 4: Value Eroding / High Risk
12183,Kathryn Smith,Corporate,2243.59,147.67999999999998,12,3,Tier 2: Core Accounts (Stable Value)
12184,Mary Ford,Corporate,2794.61,222.31,14,3,Tier 2: Core Accounts (Stable Value)
12185,Debra Smith,Consumer,1601.8200000000002,158.58,11,3,Tier 2: Core Accounts (Stable Value)
12186,Gloria Mcknight,Consumer,2159.79,-132.39,12,0,Tier 4: Value Eroding / High Risk
12187,Mary Smith,Consumer,4549.56,1142.71,21,2,Tier 1: Champions (High Value)
12188,Donald Green,Consumer,869.77,132.68,8,1,Tier 3: Low Margin/Volume Drivers
12189,Judith Hicks,Consumer,5469.400000000001,1257.85,26,2,Tier 1: Champions (High Value)
12191,Michael Torres,Consumer,3699.4700000000003,938.3599999999999,15,2,Tier 1: Champions (High Value)
12192,Mary Carlson,Consumer,4543.43,5.22999999999999,22,0,Tier 4: Value Eroding / High Risk
12193,Helen Chen,Consumer,2349.55,157.54999999999998,13,3,Tier 2: Core Accounts (Stable Value)
12194,Donna Smith,Consumer,879.8700000000001,-369.61,5,1,Tier 3: Low Margin/Volume Drivers
12195,Brenda Moyer,Corporate,4509.39,-974.25,22,0,Tier 4: Value Eroding / High Risk
12196,Mary Smith,Corporate,1149.88,156.34,8,1,Tier 3: Low Margin/Volume Drivers
12197,Daniel Williams,Consumer,1829.8000000000002,-90.57000000000001,11,1,Tier 3: Low Margin/Volume Drivers
12198,Peter Hart,Consumer,2074.7200000000003,413.73,13,3,Tier 2: Core Accounts (Stable Value)
12199,Mary Smith,Consumer,1149.94,224.25,6,1,Tier 3: Low Margin/Volume Drivers
12200,Sean Williams,Consumer,2589.78,-132.52000000000004,14,0,Tier 4: Value Eroding / High Risk
12201,Mary Burton,Consumer,4134.51,156.19999999999996,18,3,Tier 2: Core Accounts (Stable Value)
12202,Nicholas Smith,Home Office,2959.55,853.21,14,2,Tier 1: Champions (High Value)
12203,Mary Miller,Home Office,2399.7400000000002,827.83,13,3,Tier 2: Core Accounts (Stable Value)
12204,Willie Cunningham,Home Office,3019.84,707.23,13,2,Tier 1: Champions (High Value)
12205,Roy Smith,Corporate,6001.26,320.67,27,2,Tier 1: Champions (High Value)
12206,Mary Jackson,Corporate,2149.77,626.21,14,3,Tier 2: Core Accounts (Stable Value)
12207,Jose Smith,Corporate,5144.570000000001,303.57,25,2,Tier 1: Champions (High Value)
12208,Mary Simmons,Corporate,2619.77,-43.150000000000006,11,0,Tier 4: Value Eroding / High Risk
12209,Jerry Hobbs,Home Office,1800.76,439.95,11,3,Tier 2: Core Accounts (Stable Value)
12210,Mary Smith,Home Office,5019.4,-178.18000000000006,26,0,Tier 4: Value Eroding / High Risk
12211,David Chambers,Consumer,2894.79,-548.39,20,0,Tier 4: Value Eroding / High Risk
12212,Nathan Morton,Consumer,2116.78,161.96999999999997,10,3,Tier 2: Core Accounts (Stable Value)
12213,Mary Smith,Consumer,4384.52,505.3399999999999,17,2,Tier 1: Champions (High Value)
12214,Jennifer Summers,Consumer,2899.67,764.73,17,2,Tier 1: Champions (High Value)
12215,Mary Smith,Consumer,2659.67,109.05000000000001,16,3,Tier 2: Core Accounts (Stable Value)
12216,Ann Deleon,Consumer,1939.8200000000002,219.21,11,3,Tier 2: Core Accounts (Stable Value)
12217,Mary Odonnell,Consumer,2539.6,310.19,11,3,Tier 2: Core Accounts (Stable Value)
12218,Judith Smith,Consumer,1759.82,96.79999999999998,11,3,Tier 2: Core Accounts (Stable Value)
12219,Beverly Nguyen,Home Office,3669.62,-76.28000000000003,15,0,Tier 4: Value Eroding / High Risk
12220,Mary Smith,Home Office,1839.78,474.07,10,3,Tier 2: Core Accounts (Stable Value)
12221,Betty Sanchez,Home Office,6429.03,988.5200000000001,32,2,Tier 1: Champions (High Value)
12222,Mary Smith,Home Office,3369.56,191.67999999999998,16,3,Tier 2: Core Accounts (Stable Value)
12223,Brian Baker,Home Office,3824.59,359.84,21,3,Tier 2: Core Accounts (Stable Value)
12224,Mary Smith,Home Office,1249.93,358.48,6,3,Tier 2: Core Accounts (Stable Value)
12225,Helen Hardin,Corporate,3073.54,-232.15,16,0,Tier 4: Value Eroding / High Risk
12226,Nicholas Smith,Consumer,6832.29,1630.89,34,2,Tier 1: Champions (High Value)
12227,Mary Rivera,Consumer,1679.8600000000001,4.109999999999985,9,1,Tier 3: Low Margin/Volume Drivers
12228,Amy Smith,Consumer,1739.8300000000002,-94.19999999999999,9,1,Tier 3: Low Margin/Volume Drivers
12229,Rachel Simmons,Consumer,1875.73,-11.600000000000062,10,1,Tier 3: Low Margin/Volume Drivers
12230,Mary Smith,Consumer,1533.72,123.00999999999998,9,1,Tier 3: Low Margin/Volume Drivers
12231,Steven Davis,Corporate,1219.92,220.41000000000003,7,1,Tier 3: Low Margin/Volume Drivers
12232,Mary Moore,Corporate,2491.69,745.37,14,3,Tier 2: Core Accounts (Stable Value)
12233,Karen Small,Consumer,2619.74,197.61,12,3,Tier 2: Core Accounts (Stable Value)
12234,Mary Leblanc,Corporate,2659.6800000000003,60.91999999999996,13,3,Tier 2: Core Accounts (Stable Value)
12235,Jane Smith,Consumer,5979.56,114.50000000000001,26,2,Tier 1: Champions (High Value)
12236,Howard Nelson,Consumer,2709.75,743.22,11,3,Tier 2: Core Accounts (Stable Value)
12237,Mary Holmes,Consumer,1009.8900000000001,255.06,4,1,Tier 3: Low Margin/Volume Drivers
12238,Rebecca Gallagher,Consumer,5430.35,392.59,27,2,Tier 1: Champions (High Value)
12239,Crystal Smith,Consumer,2017.69,524.99,11,3,Tier 2: Core Accounts (Stable Value)
12240,Mary Levy,Consumer,3849.55,1114.34,20,2,Tier 1: Champions (High Value)
12241,Mary Smith,Home Office,2183.64,403.74,12,3,Tier 2: Core Accounts (Stable Value)
12242,Thomas Smith,Home Office,4066.54,691.53,22,2,Tier 1: Champions (High Value)
12243,Sharon Price,Consumer,299.97,93.47,1,1,Tier 3: Low Margin/Volume Drivers
12244,Cynthia Chambers,Consumer,1039.94,419.90999999999997,4,3,Tier 2: Core Accounts (Stable Value)
12245,Mary Smith,Consumer,3259.61,98.47000000000003,19,3,Tier 2: Core Accounts (Stable Value)
12246,Anthony Golden,Consumer,3141.66,174.23000000000002,17,3,Tier 2: Core Accounts (Stable Value)
12247,Brittany Smith,Consumer,129.99,46.33,1,1,Tier 3: Low Margin/Volume Drivers
12248,Mary Walker,Consumer,3609.6,350.45,17,3,Tier 2: Core Accounts (Stable Value)
12249,Susan Mann,Consumer,3835.66,833.89,17,2,Tier 1: Champions (High Value)
12250,Eric Conner,Consumer,1379.88,227.7,7,3,Tier 2: Core Accounts (Stable Value)
12251,Mary Hinton,Consumer,1529.8000000000002,285.97,8,3,Tier 2: Core Accounts (Stable Value)
12252,Carol Smith,Consumer,1139.9,-212.14,4,1,Tier 3: Low Margin/Volume Drivers
12253,Mary Chan,Consumer,4024.48,869.9300000000001,17,2,Tier 1: Champions (High Value)
12254,Donna Smith,Consumer,3479.62,-861.4000000000001,14,0,Tier 4: Value Eroding / High Risk
12255,Mary Davis,Consumer,1889.75,-224.15000000000003,8,0,Tier 4: Value Eroding / High Risk
12256,Victoria Alvarez,Consumer,4119.66,-64.54,15,0,Tier 4: Value Eroding / High Risk
12257,Mary Woods,Consumer,999.9100000000001,218.76,3,1,Tier 3: Low Margin/Volume Drivers
12258,Kevin Smith,Consumer,1939.8200000000002,-469.49,10,0,Tier 4: Value Eroding / High Risk
12260,Melissa Smith,Home Office,2449.7400000000002,-87.79000000000002,13,0,Tier 4: Value Eroding / High Risk
12261,Mary Harris,Consumer,3579.49,465.19,17,3,Tier 2: Core Accounts (Stable Value)
12262,Michael Gray,Consumer,2159.71,78.53999999999996,16,3,Tier 2: Core Accounts (Stable Value)
12263,Larry Sullivan,Consumer,2479.73,-35.75000000000003,11,3,Tier 2: Core Accounts (Stable Value)
12264,Olivia Smith,Consumer,2157.77,224.96999999999997,9,3,Tier 2: Core Accounts (Stable Value)
12265,Mary Miller,Corporate,3259.61,-375.15000000000003,18,0,Tier 4: Value Eroding / High Risk
12266,Cynthia Moody,Home Office,4009.48,42.19999999999993,23,3,Tier 2: Core Accounts (Stable Value)
12267,Mary Smith,Home Office,3479.59,148.17000000000002,18,3,Tier 2: Core Accounts (Stable Value)
12268,Harry Lee,Corporate,2864.73,563.25,12,3,Tier 2: Core Accounts (Stable Value)
12269,Mary Preston,Consumer,2889.54,663.74,17,3,Tier 2: Core Accounts (Stable Value)
12270,Dylan Smith,Consumer,1539.8600000000001,237.08999999999997,7,3,Tier 2: Core Accounts (Stable Value)
12271,Mary Small,Consumer,3269.6600000000003,-55.22999999999993,20,0,Tier 4: Value Eroding / High Risk
12272,Robert Smith,Consumer,709.94,-33.69999999999999,3,1,Tier 3: Low Margin/Volume Drivers
12273,Mary Dunn,Consumer,3059.46,-337.83,16,0,Tier 4: Value Eroding / High Risk
12274,Joyce Smith,Corporate,2517.62,684.08,10,3,Tier 2: Core Accounts (Stable Value)
12275,Mary Dudley,Home Office,419.92,31.060000000000002,3,1,Tier 3: Low Margin/Volume Drivers
12276,Martha Smith,Consumer,2179.81,458.21,15,3,Tier 2: Core Accounts (Stable Value)
12277,Mary Baxter,Consumer,1199.78,-61.339999999999975,6,1,Tier 3: Low Margin/Volume Drivers
12278,Karen Smith,Consumer,2809.6,-38.80000000000001,13,0,Tier 4: Value Eroding / High Risk
12279,Mary Dunn,Consumer,3072.57,-408.56999999999994,19,0,Tier 4: Value Eroding / High Risk
12280,John Smith,Consumer,2339.88,-598.56,10,0,Tier 4: Value Eroding / High Risk
12281,Scott Miller,Consumer,729.95,-111.91,4,1,Tier 3: Low Margin/Volume Drivers
12282,Mary Wilson,Consumer,1869.8700000000001,300.99,8,3,Tier 2: Core Accounts (Stable Value)
12283,Willie Pena,Consumer,3079.77,44.88,14,3,Tier 2: Core Accounts (Stable Value)
12284,Mary Smith,Consumer,7288.85,1140.36,38,2,Tier 1: Champions (High Value)
12285,Patrick Mcgee,Consumer,6139.28,1556.69,24,2,Tier 1: Champions (High Value)
12286,Mary Smith,Consumer,1714.78,257.52,8,3,Tier 2: Core Accounts (Stable Value)
12287,Robert Lee,Consumer,779.96,180.01,4,1,Tier 3: Low Margin/Volume Drivers
12288,Karen Smith,Consumer,3599.7000000000003,466.74,18,3,Tier 2: Core Accounts (Stable Value)
12289,Andrea Price,Consumer,2941.64,34.10000000000001,17,3,Tier 2: Core Accounts (Stable Value)
12290,Mary Hawkins,Consumer,949.79,-90.86,4,1,Tier 3: Low Margin/Volume Drivers
12291,Jennifer Sims,Consumer,5189.58,1572.37,21,2,Tier 1: Champions (High Value)
12292,Doris May,Consumer,2294.63,569.91,12,3,Tier 2: Core Accounts (Stable Value)
12293,Mary Smith,Consumer,4042.56,701.0799999999999,22,2,Tier 1: Champions (High Value)
12294,Theresa Reid,Consumer,3509.6800000000003,714.4399999999999,16,2,Tier 1: Champions (High Value)
12295,Mary Fischer,Corporate,2559.7400000000002,464.22999999999996,12,3,Tier 2: Core Accounts (Stable Value)
12296,Anna Smith,Consumer,3762.54,804.41,16,2,Tier 1: Champions (High Value)
12297,Mary Simpson,Consumer,879.87,-55.53999999999999,5,1,Tier 3: Low Margin/Volume Drivers
12298,Mary Harper,Consumer,2449.61,106.71999999999997,12,3,Tier 2: Core Accounts (Stable Value)
12299,Randy Smith,Consumer,1949.68,412.9,11,3,Tier 2: Core Accounts (Stable Value)
12300,Mary Lindsey,Consumer,2099.82,438.18,10,3,Tier 2: Core Accounts (Stable Value)
12301,John Smith,Consumer,5119.6,1399.39,23,2,Tier 1: Champions (High Value)
12302,Donald Sampson,Corporate,2409.79,489.60999999999996,11,3,Tier 2: Core Accounts (Stable Value)
12303,Mary Smith,Corporate,549.94,-126.41999999999999,3,1,Tier 3: Low Margin/Volume Drivers
12304,David Tran,Consumer,429.97,-56.25,2,1,Tier 3: Low Margin/Volume Drivers
12305,Stephanie Leblanc,Consumer,3114.71,492.16999999999996,17,3,Tier 2: Core Accounts (Stable Value)
12306,Juan Smith,Consumer,39.99,0.96,1,1,Tier 3: Low Margin/Volume Drivers
12307,Mary Glover,Consumer,2831.64,686.8100000000001,17,3,Tier 2: Core Accounts (Stable Value)
12308,Joseph Smith,Consumer,3054.56,-845.58,17,0,Tier 4: Value Eroding / High Risk
12309,Barbara Pena,Consumer,3739.56,407.91,17,3,Tier 2: Core Accounts (Stable Value)
12310,Ralph Nielsen,Consumer,1733.82,563.35,8,3,Tier 2: Core Accounts (Stable Value)
12311,Mary Smith,Corporate,2029.8400000000001,378.67,10,3,Tier 2: Core Accounts (Stable Value)
12312,Jessica Figueroa,Corporate,1769.73,457.72,10,3,Tier 2: Core Accounts (Stable Value)
12313,Andrea Wang,Corporate,2219.73,-436.79999999999995,11,0,Tier 4: Value Eroding / High Risk
12314,Bruce Smith,Consumer,3089.7,587.69,16,3,Tier 2: Core Accounts (Stable Value)
12316,Kathy Garcia,Consumer,989.9200000000001,258.05,6,1,Tier 3: Low Margin/Volume Drivers
12317,Shawn Cross,Consumer,2849.52,-150.18,14,0,Tier 4: Value Eroding / High Risk
12318,Mary Smith,Consumer,3684.38,119.28999999999999,20,3,Tier 2: Core Accounts (Stable Value)
12319,Laura Woodward,Consumer,3273.59,53.93,19,3,Tier 2: Core Accounts (Stable Value)
12320,Mary Smith,Consumer,1207.88,319.44,5,3,Tier 2: Core Accounts (Stable Value)
12321,Helen Christensen,Consumer,4739.34,1114.51,26,2,Tier 1: Champions (High Value)
12322,Mary Cain,Consumer,4749.53,800.5,19,2,Tier 1: Champions (High Value)
12323,Steven Smith,Home Office,1219.81,416.0,5,3,Tier 2: Core Accounts (Stable Value)
12324,Ruth Townsend,Home Office,3899.7000000000003,756.41,19,2,Tier 1: Champions (High Value)
12325,Tyler Smith,Home Office,2719.53,-250.25999999999993,15,0,Tier 4: Value Eroding / High Risk
12326,Mary Tate,Home Office,2969.64,568.63,15,3,Tier 2: Core Accounts (Stable Value)
12327,Emily Smith,Corporate,1455.77,-702.12,9,0,Tier 4: Value Eroding / High Risk
12328,Mary Jackson,Consumer,2802.82,329.07,13,3,Tier 2: Core Accounts (Stable Value)
12329,Scott Norman,Corporate,5959.42,-255.78,27,0,Tier 4: Value Eroding / High Risk
12330,Mary Roy,Consumer,2449.76,711.62,12,3,Tier 2: Core Accounts (Stable Value)
12331,Matthew Smith,Consumer,429.94,-82.50999999999999,3,1,Tier 3: Low Margin/Volume Drivers
12332,Kelly Jones,Consumer,4369.43,1168.48,19,2,Tier 1: Champions (High Value)
12333,Mary Thomas,Consumer,3619.44,531.78,22,2,Tier 1: Champions (High Value)
12334,Michael Robertson,Consumer,3958.75,977.69,19,2,Tier 1: Champions (High Value)
12335,Mary Riley,Consumer,4179.56,734.63,24,2,Tier 1: Champions (High Value)
12336,Joe Smith,Consumer,3629.58,781.86,16,2,Tier 1: Champions (High Value)
12337,Mary Davis,Consumer,979.85,363.32,4,3,Tier 2: Core Accounts (Stable Value)
12338,Michael Hall,Consumer,2749.77,-979.0500000000002,13,0,Tier 4: Value Eroding / High Risk
12339,William Smith,Corporate,1219.76,440.46000000000004,6,3,Tier 2: Core Accounts (Stable Value)
12340,Patricia Patel,Corporate,3893.59,671.59,16,2,Tier 1: Champions (High Value)
12341,Roy Fields,Corporate,5242.36,703.3299999999999,26,2,Tier 1: Champions (High Value)
12342,Mary Velez,Consumer,1443.87,409.15,8,3,Tier 2: Core Accounts (Stable Value)
12343,Timothy Smith,Consumer,299.98,-54.0,1,1,Tier 3: Low Margin/Volume Drivers
12344,Mary Cruz,Consumer,4139.43,-804.6499999999999,15,0,Tier 4: Value Eroding / High Risk
12345,Phillip Hancock,Consumer,2443.65,463.58,13,3,Tier 2: Core Accounts (Stable Value)
12346,Mary Smith,Home Office,729.95,117.89,4,1,Tier 3: Low Margin/Volume Drivers
12347,Ralph Preston,Home Office,3949.51,1069.95,19,2,Tier 1: Champions (High Value)
12348,Alan Smith,Home Office,2119.65,328.5,12,3,Tier 2: Core Accounts (Stable Value)
12349,Mary Arnold,Consumer,2157.7,81.18,11,3,Tier 2: Core Accounts (Stable Value)
12350,Henry Jacobs,Consumer,4009.63,-63.58999999999999,19,0,Tier 4: Value Eroding / High Risk
12351,Jose Deleon,Corporate,2169.78,335.26,11,3,Tier 2: Core Accounts (Stable Value)
12352,Sean Smith,Consumer,1215.81,283.34,8,3,Tier 2: Core Accounts (Stable Value)
12353,Mary Ramirez,Corporate,789.94,205.79000000000002,3,1,Tier 3: Low Margin/Volume Drivers
12354,Brenda Wells,Consumer,3129.69,753.91,15,2,Tier 1: Champions (High Value)
12355,Victoria Smith,Consumer,2297.88,748.83,12,3,Tier 2: Core Accounts (Stable Value)
12356,Rose Shepherd,Consumer,1149.95,50.1,5,1,Tier 3: Low Margin/Volume Drivers
12357,Harry Smith,Consumer,3933.42,540.98,21,2,Tier 1: Champions (High Value)
12358,Mary Powers,Home Office,3514.67,753.8,19,2,Tier 1: Champions (High Value)
12359,Melissa Smith,Home Office,4434.37,76.17999999999992,22,3,Tier 2: Core Accounts (Stable Value)
12360,Mary Hall,Consumer,2185.61,107.33000000000001,14,3,Tier 2: Core Accounts (Stable Value)
12361,Janet Odom,Consumer,3289.7000000000003,274.03999999999996,14,3,Tier 2: Core Accounts (Stable Value)
12362,Mary Smith,Consumer,5033.16,602.55,28,2,Tier 1: Champions (High Value)
12363,Kimberly Meza,Consumer,3775.4,339.78999999999996,20,3,Tier 2: Core Accounts (Stable Value)
12364,Judy Smith,Consumer,2669.81,-739.97,13,0,Tier 4: Value Eroding / High Risk
12365,Mary Pearson,Home Office,4679.55,50.780000000000015,21,0,Tier 4: Value Eroding / High Risk
